,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,ADDRESSLINE1,CITY,STATE,POSTALCODE,COUNTRY,DEALSIZE,ORDER_YEAR,ORDER_MONTH,ORDER_QUARTER
2550,10307,34,97.76,5,3323.84,2004-10-14,Shipped,4,10,2004,Ships,90,S700_2047,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,PA,71270,USA,Medium,2004,10,4
2553,10339,55,71.25,15,3918.75,2004-11-23,Shipped,4,11,2004,Ships,90,S700_2047,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Medium,2004,11,4
2555,10361,24,45.39,14,1089.36,2004-12-17,Shipped,4,12,2004,Ships,90,S700_2047,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Small,2004,12,4
2556,10373,32,84.41,15,2701.12,2005-01-31,Shipped,1,1,2005,Ships,90,S700_2047,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Unknown,90110,Finland,Small,2005,1,1
2558,10398,36,100.0,7,3910.32,2005-03-30,Shipped,1,3,2005,Ships,90,S700_2047,Reims Collectables,59 rue de l'Abbaye,Reims,Unknown,51100,France,Medium,2005,3,1
2561,10106,34,100.0,9,3763.46,2003-02-17,Shipped,1,2,2003,Planes,99,S700_2466,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Unknown,24100,Italy,Medium,2003,2,1
2562,10120,24,100.0,15,2584.8,2003-04-29,Shipped,2,4,2003,Planes,99,S700_2466,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia,Small,2003,4,2
2563,10131,40,100.0,1,4427.6,2003-06-16,Shipped,2,6,2003,Planes,99,S700_2466,Gift Ideas Corp.,2440 Pompton St.,Glendale,CT,97561,USA,Medium,2003,6,2
2566,10168,31,100.0,16,3431.39,2003-10-28,Shipped,4,10,2003,Planes,99,S700_2466,Technics Stores Inc.,9408 Furth Circle,Burlingame,CA,94217,USA,Medium,2003,10,4
2568,10198,42,100.0,1,4774.56,2003-11-27,Shipped,4,11,2003,Planes,99,S700_2466,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,Unknown,1227 MM,Philippines,Medium,2003,11,4
2570,10222,37,87.75,1,3246.75,2004-02-19,Shipped,1,2,2004,Planes,99,S700_2466,Collectable Mini Designs Co.,361 Furth Circle,San Diego,CA,91217,USA,Medium,2004,2,1
2573,10262,33,90.75,6,2994.75,2004-06-24,Cancelled,2,6,2004,Planes,99,S700_2466,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Unknown,28034,Spain,Small,2004,6,2
2574,10275,39,100.0,16,4472.52,2004-07-23,Shipped,3,7,2004,Planes,99,S700_2466,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,Unknown,44000,France,Medium,2004,7,3
2575,10284,45,100.0,8,4576.95,2004-08-21,Shipped,3,8,2004,Planes,99,S700_2466,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,Unknown,N 0106,Norway,Medium,2004,8,3
2576,10296,24,100.0,4,2441.04,2004-09-15,Shipped,3,9,2004,Planes,99,S700_2466,"Bavarian Collectables Imports, Co.",Hansastr. 15,Munich,Unknown,80686,Germany,Small,2004,9,3
2577,10308,35,88.75,14,3106.25,2004-10-15,Shipped,4,10,2004,Planes,99,S700_2466,Mini Classics,3758 North Pendale Street,White Plains,NY,24067,USA,Medium,2004,10,4
2580,10340,55,87.75,7,4826.25,2004-11-24,Shipped,4,11,2004,Planes,99,S700_2466,Enaco Distributors,"Rambla de Catalu¤a, 23",Barcelona,Unknown,8022,Spain,Medium,2004,11,4
2582,10361,26,100.0,9,2754.7,2004-12-17,Shipped,4,12,2004,Planes,99,S700_2466,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Small,2004,12,4
2585,10398,22,86.76,8,1908.72,2005-03-30,Shipped,1,3,2005,Planes,99,S700_2466,Reims Collectables,59 rue de l'Abbaye,Reims,Unknown,51100,France,Small,2005,3,1
2589,10119,38,65.77,12,2499.26,2003-04-28,Shipped,2,4,2003,Ships,72,S700_2610,Salzburg Collectables,Geislweg 14,Salzburg,Unknown,5020,Austria,Small,2003,4,2
2593,10167,46,70.11,10,3225.06,2003-10-23,Cancelled,4,10,2003,Ships,72,S700_2610,Scandinavian Gift Ideas,?kergatan 24,Boras,Unknown,S-844 67,Sweden,Medium,2003,10,4
2595,10185,39,57.82,1,2254.98,2003-11-14,Shipped,4,11,2003,Ships,72,S700_2610,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,MA,50553,USA,Small,2003,11,4
2596,10197,50,78.79,7,3939.5,2003-11-26,Shipped,4,11,2003,Ships,72,S700_2610,Enaco Distributors,"Rambla de Catalu¤a, 23",Barcelona,Unknown,8022,Spain,Medium,2003,11,4
2598,10222,36,80.95,13,2914.2,2004-02-19,Shipped,1,2,2004,Ships,72,S700_2610,Collectable Mini Designs Co.,361 Furth Circle,San Diego,CA,91217,USA,Small,2004,2,1
2599,10233,29,82.4,1,2389.6,2004-03-29,Shipped,1,3,2004,Ships,72,S700_2610,Tekni Collectables Inc.,7476 Moss Rd.,Newark,NJ,94019,USA,Small,2004,3,1
2601,10261,44,68.67,2,3021.48,2004-06-17,Shipped,2,6,2004,Ships,72,S700_2610,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,Medium,2004,6,2
2602,10273,42,62.16,5,2610.72,2004-07-21,Shipped,3,7,2004,Ships,72,S700_2610,Petit Auto,Rue Joseph-Bens 532,Bruxelles,Unknown,B-1180,Belgium,Small,2004,7,3
2603,10283,47,65.77,7,3091.19,2004-08-20,Shipped,3,8,2004,Ships,72,S700_2610,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,Medium,2004,8,3
2605,10306,43,75.17,1,3232.31,2004-10-14,Shipped,4,10,2004,Ships,72,S700_2610,"AV Stores, Co.",Fauntleroy Circus,Manchester,Unknown,EC2 5NT,UK,Medium,2004,10,4
2608,10339,50,74.35,9,3717.5,2004-11-23,Shipped,4,11,2004,Ships,72,S700_2610,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Medium,2004,11,4
2610,10373,41,70.33,16,2883.53,2005-01-31,Shipped,1,1,2005,Ships,72,S700_2610,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Unknown,90110,Finland,Small,2005,1,1
2612,10397,22,66.5,4,1463.0,2005-03-28,Shipped,1,3,2005,Ships,72,S700_2610,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,Unknown,31000,France,Small,2005,3,1
2614,10103,42,100.0,6,4460.82,2003-01-29,Shipped,1,1,2003,Classic Cars,101,S700_2824,Baane Mini Imports,Erling Skakkes gate 78,Stavern,Unknown,4110,Norway,Medium,2003,1,1
2616,10126,45,100.0,6,4597.2,2003-05-28,Shipped,2,5,2003,Classic Cars,101,S700_2824,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,Unknown,28023,Spain,Medium,2003,5,2
2617,10140,36,100.0,6,4114.8,2003-07-24,Shipped,3,7,2003,Classic Cars,101,S700_2824,Technics Stores Inc.,9408 Furth Circle,Burlingame,CA,94217,USA,Medium,2003,7,3
2618,10150,20,100.0,3,2104.0,2003-09-19,Shipped,3,9,2003,Classic Cars,101,S700_2824,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Unknown,79903,Singapore,Small,2003,9,3
2619,10164,39,81.93,4,3195.27,2003-10-21,Resolved,4,10,2003,Classic Cars,101,S700_2824,Mini Auto Werke,Kirchgasse 6,Graz,Unknown,8010,Austria,Medium,2003,10,4
2621,10183,23,86.99,3,2000.77,2003-11-13,Shipped,4,11,2003,Classic Cars,101,S700_2824,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,PA,71270,USA,Small,2003,11,4
2622,10194,26,89.01,6,2314.26,2003-11-25,Shipped,4,11,2003,Classic Cars,101,S700_2824,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,Unknown,69004,France,Small,2003,11,4
2627,10258,45,80.92,1,3641.4,2004-06-15,Shipped,2,6,2004,Classic Cars,101,S700_2824,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Medium,2004,6,2
2628,10270,46,88.0,4,4048.0,2004-07-19,Shipped,3,7,2004,Classic Cars,101,S700_2824,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Medium,2004,7,3
2629,10281,27,85.98,11,2321.46,2004-08-19,Shipped,3,8,2004,Classic Cars,101,S700_2824,Diecast Classics Inc.,7586 Pompton St.,Allentown,PA,70267,USA,Small,2004,8,3
2632,10313,30,99.13,9,2973.9,2004-10-22,Shipped,4,10,2004,Classic Cars,101,S700_2824,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada,Small,2004,10,4
2634,10336,46,100.0,2,9558.8,2004-11-20,Shipped,4,11,2004,Classic Cars,101,S700_2824,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,Unknown,75012,France,Large,2004,11,4
2637,10371,34,100.0,3,4301.34,2005-01-23,Shipped,1,1,2005,Classic Cars,101,S700_2824,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Medium,2005,1,1
2638,10382,34,54.84,9,1864.56,2005-02-17,Shipped,1,2,2005,Classic Cars,101,S700_2824,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Small,2005,2,1
2640,10424,46,80.92,1,3722.32,2005-05-31,In Process,2,5,2005,Classic Cars,101,S700_2824,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Unknown,28034,Spain,Medium,2005,5,2
2641,10106,32,100.0,1,3986.56,2003-02-17,Shipped,1,2,2003,Planes,118,S700_2834,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Unknown,24100,Italy,Medium,2003,2,1
2642,10120,24,100.0,7,3417.12,2003-04-29,Shipped,2,4,2003,Planes,118,S700_2834,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia,Medium,2003,4,2
2643,10133,27,99.67,2,2691.09,2003-06-27,Shipped,2,6,2003,Planes,118,S700_2834,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Unknown,28034,Spain,Small,2003,6,2
2644,10145,20,100.0,13,2752.6,2003-08-25,Shipped,3,8,2003,Planes,118,S700_2834,Toys4GrownUps.com,78934 Hillside Dr.,Pasadena,CA,90003,USA,Small,2003,8,3
2645,10168,36,100.0,8,4527.72,2003-10-28,Shipped,4,10,2003,Planes,118,S700_2834,Technics Stores Inc.,9408 Furth Circle,Burlingame,CA,94217,USA,Medium,2003,10,4
2646,10188,29,100.0,8,3957.05,2003-11-18,Shipped,4,11,2003,Planes,118,S700_2834,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,Unknown,N 5804,Norway,Medium,2003,11,4
2648,10223,29,100.0,8,3199.86,2004-02-20,Shipped,1,2,2004,Planes,118,S700_2834,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia,Medium,2004,2,1
2651,10263,47,100.0,9,5465.16,2004-06-28,Shipped,2,6,2004,Planes,118,S700_2834,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,CT,97562,USA,Medium,2004,6,2
2652,10275,48,100.0,8,6378.72,2004-07-23,Shipped,3,7,2004,Planes,118,S700_2834,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,Unknown,44000,France,Medium,2004,7,3
2653,10285,45,100.0,13,5392.8,2004-08-27,Shipped,3,8,2004,Planes,118,S700_2834,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,MA,51247,USA,Medium,2004,8,3
2654,10297,35,100.0,3,3986.5,2004-09-16,Shipped,3,9,2004,Planes,118,S700_2834,"Clover Collections, Co.",25 Maiden Lane,Dublin,Unknown,2,Ireland,Medium,2004,9,3
2655,10308,31,100.0,6,4009.23,2004-10-15,Shipped,4,10,2004,Planes,118,S700_2834,Mini Classics,3758 North Pendale Street,White Plains,NY,24067,USA,Medium,2004,10,4
2658,10340,29,100.0,6,4094.51,2004-11-24,Shipped,4,11,2004,Planes,118,S700_2834,Enaco Distributors,"Rambla de Catalu¤a, 23",Barcelona,Unknown,8022,Spain,Medium,2004,11,4
2660,10361,44,72.42,5,3186.48,2004-12-17,Shipped,4,12,2004,Planes,118,S700_2834,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Medium,2004,12,4
2663,10398,23,100.0,9,2810.83,2005-03-30,Shipped,1,3,2005,Planes,118,S700_2834,Reims Collectables,59 rue de l'Abbaye,Reims,Unknown,51100,France,Small,2005,3,1
2666,10106,44,74.4,8,3273.6,2003-02-17,Shipped,1,2,2003,Planes,80,S700_3167,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Unknown,24100,Italy,Medium,2003,2,1
2667,10120,43,76.0,14,3268.0,2003-04-29,Shipped,2,4,2003,Planes,80,S700_3167,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia,Medium,2003,4,2
2670,10168,48,96.0,15,4608.0,2003-10-28,Shipped,4,10,2003,Planes,80,S700_3167,Technics Stores Inc.,9408 Furth Circle,Burlingame,CA,94217,USA,Medium,2003,10,4
2673,10223,26,67.2,15,1747.2,2004-02-20,Shipped,1,2,2004,Planes,80,S700_3167,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia,Small,2004,2,1
2676,10262,27,76.0,5,2052.0,2004-06-24,Cancelled,2,6,2004,Planes,80,S700_3167,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Unknown,28034,Spain,Small,2004,6,2
2677,10275,43,73.6,15,3164.8,2004-07-23,Shipped,3,7,2004,Planes,80,S700_3167,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,Unknown,44000,France,Medium,2004,7,3
2678,10284,25,69.6,7,1740.0,2004-08-21,Shipped,3,8,2004,Planes,80,S700_3167,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,Unknown,N 0106,Norway,Small,2004,8,3
2679,10296,22,80.8,3,1777.6,2004-09-15,Shipped,3,9,2004,Planes,80,S700_3167,"Bavarian Collectables Imports, Co.",Hansastr. 15,Munich,Unknown,80686,Germany,Small,2004,9,3
2680,10308,21,87.2,13,1831.2,2004-10-15,Shipped,4,10,2004,Planes,80,S700_3167,Mini Classics,3758 North Pendale Street,White Plains,NY,24067,USA,Small,2004,10,4
2683,10341,34,100.0,5,3644.12,2004-11-24,Shipped,4,11,2004,Planes,80,S700_3167,Salzburg Collectables,Geislweg 14,Salzburg,Unknown,5020,Austria,Medium,2004,11,4
2685,10361,44,100.0,10,5001.92,2004-12-17,Shipped,4,12,2004,Planes,80,S700_3167,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Medium,2004,12,4
2688,10398,29,65.6,10,1902.4,2005-03-30,Shipped,1,3,2005,Planes,80,S700_3167,Reims Collectables,59 rue de l'Abbaye,Reims,Unknown,51100,France,Small,2005,3,1
2692,10118,36,100.0,1,4219.2,2003-04-21,Shipped,2,4,2003,Ships,100,S700_3505,Enaco Distributors,"Rambla de Catalu¤a, 23",Barcelona,Unknown,8022,Spain,Medium,2003,4,2
2695,10153,50,88.15,2,4407.5,2003-09-28,Shipped,3,9,2003,Ships,100,S700_3505,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Unknown,28034,Spain,Medium,2003,9,3
2696,10167,24,100.0,13,2812.8,2003-10-23,Cancelled,4,10,2003,Ships,100,S700_3505,Scandinavian Gift Ideas,?kergatan 24,Boras,Unknown,S-844 67,Sweden,Small,2003,10,4
2698,10185,37,100.0,4,3891.66,2003-11-14,Shipped,4,11,2003,Ships,100,S700_3505,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,MA,50553,USA,Medium,2003,11,4
2699,10197,27,92.16,10,2488.32,2003-11-26,Shipped,4,11,2003,Ships,100,S700_3505,Enaco Distributors,"Rambla de Catalu¤a, 23",Barcelona,Unknown,8022,Spain,Small,2003,11,4
2701,10222,38,100.0,16,4187.22,2004-02-19,Shipped,1,2,2004,Ships,100,S700_3505,Collectable Mini Designs Co.,361 Furth Circle,San Diego,CA,91217,USA,Medium,2004,2,1
2702,10232,48,96.16,1,4615.68,2004-03-20,Shipped,1,3,2004,Ships,100,S700_3505,giftsbymail.co.uk,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Medium,2004,3,1
2704,10261,25,88.15,5,2203.75,2004-06-17,Shipped,2,6,2004,Ships,100,S700_3505,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,Small,2004,6,2
2705,10273,40,86.15,8,3446.0,2004-07-21,Shipped,3,7,2004,Ships,100,S700_3505,Petit Auto,Rue Joseph-Bens 532,Bruxelles,Unknown,B-1180,Belgium,Medium,2004,7,3
2706,10283,22,88.15,10,1939.3,2004-08-20,Shipped,3,8,2004,Ships,100,S700_3505,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,Small,2004,8,3
2708,10306,32,90.15,4,2884.8,2004-10-14,Shipped,4,10,2004,Ships,100,S700_3505,"AV Stores, Co.",Fauntleroy Circus,Manchester,Unknown,EC2 5NT,UK,Small,2004,10,4
2709,10315,31,86.15,3,2670.65,2004-10-29,Shipped,4,10,2004,Ships,100,S700_3505,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,Unknown,44000,France,Small,2004,10,4
2711,10337,31,89.38,1,2770.78,2004-11-21,Shipped,4,11,2004,Ships,100,S700_3505,Classic Legends Inc.,5905 Pompton St.,NYC,NY,10022,USA,Small,2004,11,4
2713,10373,34,96.34,2,3275.56,2005-01-31,Shipped,1,1,2005,Ships,100,S700_3505,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Unknown,90110,Finland,Medium,2005,1,1
2715,10397,48,100.0,3,5192.64,2005-03-28,Shipped,1,3,2005,Ships,100,S700_3505,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,Unknown,31000,France,Medium,2005,3,1
2718,10117,45,83.42,1,3753.9,2003-04-16,Shipped,2,4,2003,Ships,99,S700_3962,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Unknown,79903,Singapore,Medium,2003,4,2
2721,10153,20,100.0,3,2204.6,2003-09-28,Shipped,3,9,2003,Ships,99,S700_3962,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Unknown,28034,Spain,Small,2003,9,3
2722,10167,28,100.0,14,3003.0,2003-10-23,Cancelled,4,10,2003,Ships,99,S700_3962,Scandinavian Gift Ideas,?kergatan 24,Boras,Unknown,S-844 67,Sweden,Medium,2003,10,4
2724,10185,22,79.45,5,1747.9,2003-11-14,Shipped,4,11,2003,Ships,99,S700_3962,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,MA,50553,USA,Small,2003,11,4
2725,10197,35,93.35,11,3267.25,2003-11-26,Shipped,4,11,2003,Ships,99,S700_3962,Enaco Distributors,"Rambla de Catalu¤a, 23",Barcelona,Unknown,8022,Spain,Medium,2003,11,4
2727,10222,31,95.34,17,2955.54,2004-02-19,Shipped,1,2,2004,Ships,99,S700_3962,Collectable Mini Designs Co.,361 Furth Circle,San Diego,CA,91217,USA,Small,2004,2,1
2728,10232,35,82.43,2,2885.05,2004-03-20,Shipped,1,3,2004,Ships,99,S700_3962,giftsbymail.co.uk,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Small,2004,3,1
2730,10261,50,81.43,6,4071.5,2004-06-17,Shipped,2,6,2004,Ships,99,S700_3962,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,Medium,2004,6,2
2731,10273,26,100.0,9,2969.46,2004-07-21,Shipped,3,7,2004,Ships,99,S700_3962,Petit Auto,Rue Joseph-Bens 532,Bruxelles,Unknown,B-1180,Belgium,Small,2004,7,3
2732,10283,38,89.38,11,3396.44,2004-08-20,Shipped,3,8,2004,Ships,99,S700_3962,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,Medium,2004,8,3
2734,10306,30,100.0,5,3515.7,2004-10-14,Shipped,4,10,2004,Ships,99,S700_3962,"AV Stores, Co.",Fauntleroy Circus,Manchester,Unknown,EC2 5NT,UK,Medium,2004,10,4
2735,10315,37,91.37,4,3380.69,2004-10-29,Shipped,4,10,2004,Ships,99,S700_3962,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,Unknown,44000,France,Medium,2004,10,4
2737,10337,36,71.89,7,2588.04,2004-11-21,Shipped,4,11,2004,Ships,99,S700_3962,Classic Legends Inc.,5905 Pompton St.,NYC,NY,10022,USA,Small,2004,11,4
2739,10373,37,100.0,8,4025.6,2005-01-31,Shipped,1,1,2005,Ships,99,S700_3962,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Unknown,90110,Finland,Medium,2005,1,1
2741,10397,36,100.0,2,3789.72,2005-03-28,Shipped,1,3,2005,Ships,99,S700_3962,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,Unknown,31000,France,Medium,2005,3,1
2743,10106,48,61.44,10,2949.12,2003-02-17,Shipped,1,2,2003,Planes,74,S700_4002,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Unknown,24100,Italy,Small,2003,2,1
2744,10119,26,59.22,1,1539.72,2003-04-28,Shipped,2,4,2003,Planes,74,S700_4002,Salzburg Collectables,Geislweg 14,Salzburg,Unknown,5020,Austria,Small,2003,4,2
2745,10131,26,85.13,2,2213.38,2003-06-16,Shipped,2,6,2003,Planes,74,S700_4002,Gift Ideas Corp.,2440 Pompton St.,Glendale,CT,97561,USA,Small,2003,6,2
2748,10168,39,82.91,17,3233.49,2003-10-28,Shipped,4,10,2003,Planes,74,S700_4002,Technics Stores Inc.,9408 Furth Circle,Burlingame,CA,94217,USA,Medium,2003,10,4
2750,10198,40,63.67,2,2546.8,2003-11-27,Shipped,4,11,2003,Planes,74,S700_4002,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,Unknown,1227 MM,Philippines,Small,2003,11,4
2752,10222,43,74.03,2,3183.29,2004-02-19,Shipped,1,2,2004,Planes,74,S700_4002,Collectable Mini Designs Co.,361 Furth Circle,San Diego,CA,91217,USA,Medium,2004,2,1
2755,10262,35,71.07,7,2487.45,2004-06-24,Cancelled,2,6,2004,Planes,74,S700_4002,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Unknown,28034,Spain,Small,2004,6,2
2756,10275,31,72.55,17,2249.05,2004-07-23,Shipped,3,7,2004,Planes,74,S700_4002,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,Unknown,44000,France,Small,2004,7,3
2757,10284,32,64.41,9,2061.12,2004-08-21,Shipped,3,8,2004,Planes,74,S700_4002,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,Unknown,N 0106,Norway,Small,2004,8,3
2758,10296,47,86.62,5,4071.14,2004-09-15,Shipped,3,9,2004,Planes,74,S700_4002,"Bavarian Collectables Imports, Co.",Hansastr. 15,Munich,Unknown,80686,Germany,Medium,2004,9,3
2759,10308,39,68.11,15,2656.29,2004-10-15,Shipped,4,10,2004,Planes,74,S700_4002,Mini Classics,3758 North Pendale Street,White Plains,NY,24067,USA,Small,2004,10,4
2762,10339,50,57.86,8,2893.0,2004-11-23,Shipped,4,11,2004,Planes,74,S700_4002,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Small,2004,11,4
2764,10361,35,100.0,11,4277.35,2004-12-17,Shipped,4,12,2004,Planes,74,S700_4002,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Medium,2004,12,4
2765,10373,45,55.62,17,2502.9,2005-01-31,Shipped,1,1,2005,Planes,74,S700_4002,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Unknown,90110,Finland,Small,2005,1,1
2767,10398,36,87.36,12,3144.96,2005-03-30,Shipped,1,3,2005,Planes,74,S700_4002,Reims Collectables,59 rue de l'Abbaye,Reims,Unknown,51100,France,Medium,2005,3,1
2770,10106,48,52.64,15,2526.72,2003-02-17,Shipped,1,2,2003,Planes,49,S72_1253,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Unknown,24100,Italy,Small,2003,2,1
2771,10119,28,48.17,6,1348.76,2003-04-28,Shipped,2,4,2003,Planes,49,S72_1253,Salzburg Collectables,Geislweg 14,Salzburg,Unknown,5020,Austria,Small,2003,4,2
2772,10131,21,41.71,7,875.91,2003-06-16,Shipped,2,6,2003,Planes,49,S72_1253,Gift Ideas Corp.,2440 Pompton St.,Glendale,CT,97561,USA,Small,2003,6,2
2775,10167,40,41.71,4,1668.4,2003-10-23,Cancelled,4,10,2003,Planes,49,S72_1253,Scandinavian Gift Ideas,?kergatan 24,Boras,Unknown,S-844 67,Sweden,Small,2003,10,4
2777,10186,28,52.14,4,1459.92,2003-11-14,Shipped,4,11,2003,Planes,49,S72_1253,"Double Decker Gift Stores, Ltd",120 Hanover Sq.,London,Unknown,WA1 1DP,UK,Small,2003,11,4
2778,10197,29,41.71,1,1209.59,2003-11-26,Shipped,4,11,2003,Planes,49,S72_1253,Enaco Distributors,"Rambla de Catalu¤a, 23",Barcelona,Unknown,8022,Spain,Small,2003,11,4
2780,10222,31,45.69,7,1416.39,2004-02-19,Shipped,1,2,2004,Planes,49,S72_1253,Collectable Mini Designs Co.,361 Furth Circle,San Diego,CA,91217,USA,Small,2004,2,1
2782,10262,21,57.11,12,1199.31,2004-06-24,Cancelled,2,6,2004,Planes,49,S72_1253,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Unknown,28034,Spain,Small,2004,6,2
2783,10274,32,58.6,4,1875.2,2004-07-21,Shipped,3,7,2004,Planes,49,S72_1253,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,MA,58339,USA,Small,2004,7,3
2784,10283,43,57.61,1,2477.23,2004-08-20,Shipped,3,8,2004,Planes,49,S72_1253,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,Small,2004,8,3
2785,10296,21,45.19,10,948.99,2004-09-15,Shipped,3,9,2004,Planes,49,S72_1253,"Bavarian Collectables Imports, Co.",Hansastr. 15,Munich,Unknown,80686,Germany,Small,2004,9,3
2786,10307,34,53.63,4,1823.42,2004-10-14,Shipped,4,10,2004,Planes,49,S72_1253,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,PA,71270,USA,Small,2004,10,4
2788,10329,44,86.13,8,3789.72,2004-11-15,Shipped,4,11,2004,Planes,49,S72_1253,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA,Medium,2004,11,4
2789,10339,27,76.31,6,2060.37,2004-11-23,Shipped,4,11,2004,Planes,49,S72_1253,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Small,2004,11,4
